,image_path,image_id,point_num,point_id,point_coordinate,true_class,pred_class
4801,../data/input_images\20220323_052904_100_8807.jpg,1784033,2,70564478,"3984, 760",UNK,UNK
4802,../data/input_images\20220323_052904_100_8807.jpg,1784033,3,70564486,"2656, 1520",DC,DC
4803,../data/input_images\20220323_052904_100_8807.jpg,1784033,4,70564500,"1328, 2280",ACO,ACT
4804,../data/input_images\20220323_052904_100_8807.jpg,1784033,5,70564510,"3984, 2280",ACT,ACT
4805,../data/input_images\20220323_052912_300_8830.jpg,1784053,1,70567811,"1328, 760",TA,UNK
4806,../data/input_images\20220323_052912_300_8830.jpg,1784053,2,70567820,"3984, 760",CB,CB
4807,../data/input_images\20220323_052912_300_8830.jpg,1784053,3,70567830,"2656, 1520",ACX,UNK
4808,../data/input_images\20220323_052912_300_8830.jpg,1784053,4,70567841,"1328, 2280",ACT,ACT
4809,../data/input_images\20220323_052912_300_8830.jpg,1784053,5,70567851,"3984, 2280",ACT,ACT
4810,../data/input_images\20220323_052916_600_8842.jpg,1784038,1,70563354,"1328, 760",UNK,UNK
4811,../data/input_images\20220323_052916_600_8842.jpg,1784038,2,70563360,"3984, 760",ACT,ACT
4812,../data/input_images\20220323_052916_600_8842.jpg,1784038,3,70563364,"2656, 1520",UNK,UNK
4813,../data/input_images\20220323_052916_600_8842.jpg,1784038,4,70563369,"1328, 2280",ACO,ACO
4814,../data/input_images\20220323_052916_600_8842.jpg,1784038,5,70563374,"3984, 2280",UNK,UNK
4815,../data/input_images\20220323_052924_500_8864.jpg,1784043,1,70564466,"1328, 760",UNK,UNK
4816,../data/input_images\20220323_052924_500_8864.jpg,1784043,2,70564472,"3984, 760",UNK,UNK
4817,../data/input_images\20220323_052924_500_8864.jpg,1784043,3,70564481,"2656, 1520",ACT,ACT
4818,../data/input_images\20220323_052924_500_8864.jpg,1784043,4,70564490,"1328, 2280",ACT,ACT
4819,../data/input_images\20220323_052924_500_8864.jpg,1784043,5,70564496,"3984, 2280",UNK,TA
4820,../data/input_images\20220323_052936_800_8897.jpg,1784041,1,70564452,"1328, 760",DC,ACO
4821,../data/input_images\20220323_052936_800_8897.jpg,1784041,2,70564470,"3984, 760",ACO-B,CB
4822,../data/input_images\20220323_052936_800_8897.jpg,1784041,3,70564480,"2656, 1520",TA,TA
4823,../data/input_images\20220323_052936_800_8897.jpg,1784041,4,70564489,"1328, 2280",UNK,UNK
4824,../data/input_images\20220323_052936_800_8897.jpg,1784041,5,70564502,"3984, 2280",ACD-F,TA
4825,../data/input_images\20220323_052945_300_8920.jpg,1784045,1,70563958,"1328, 760",TA,TA
4826,../data/input_images\20220323_052945_300_8920.jpg,1784045,2,70563969,"3984, 760",CM,CM
4827,../data/input_images\20220323_052945_300_8920.jpg,1784045,3,70563981,"2656, 1520",CT,CT
4828,../data/input_images\20220323_052945_300_8920.jpg,1784045,4,70563993,"1328, 2280",ACO-F,ACD-B
4829,../data/input_images\20220323_052945_300_8920.jpg,1784045,5,70564008,"3984, 2280",TA,TA
4830,../data/input_images\20220323_052949_700_8932.jpg,1784040,1,70562855,"1328, 760",CT-B,ACT
4831,../data/input_images\20220323_052949_700_8932.jpg,1784040,2,70562857,"3984, 760",TA,TA
4832,../data/input_images\20220323_052949_700_8932.jpg,1784040,3,70562864,"2656, 1520",ACT,ACT
4833,../data/input_images\20220323_052949_700_8932.jpg,1784040,4,70562869,"1328, 2280",UNK,UNK
4834,../data/input_images\20220323_052949_700_8932.jpg,1784040,5,70562881,"3984, 2280",CM,UNK
4835,../data/input_images\20220323_052953_700_8943.jpg,1784042,1,70563954,"1328, 760",TA,TA
4836,../data/input_images\20220323_052953_700_8943.jpg,1784042,2,70563962,"3984, 760",UNK,UNK
4837,../data/input_images\20220323_052953_700_8943.jpg,1784042,3,70563970,"2656, 1520",TA,UNK
4838,../data/input_images\20220323_052953_700_8943.jpg,1784042,4,70563977,"1328, 2280",UNK,UNK
4839,../data/input_images\20220323_052953_700_8943.jpg,1784042,5,70563990,"3984, 2280",CM,UNK
4840,../data/input_images\20220323_052958_000_8955.jpg,1784044,1,70563353,"1328, 760",UNK,UNK
4841,../data/input_images\20220323_052958_000_8955.jpg,1784044,2,70563357,"3984, 760",ACO,ACT
4842,../data/input_images\20220323_052958_000_8955.jpg,1784044,3,70563362,"2656, 1520",DC,ACO
4843,../data/input_images\20220323_052958_000_8955.jpg,1784044,4,70563367,"1328, 2280",CE-B,CE-B
4844,../data/input_images\20220323_052958_000_8955.jpg,1784044,5,70563372,"3984, 2280",CM-F,UNK
4845,../data/input_images\20220323_053002_100_8966.jpg,1784048,1,70567802,"1328, 760",TA,TA
4846,../data/input_images\20220323_053002_100_8966.jpg,1784048,2,70567812,"3984, 760",ACT,ACT
4847,../data/input_images\20220323_053002_100_8966.jpg,1784048,3,70567821,"2656, 1520",TA,TA
4848,../data/input_images\20220323_053002_100_8966.jpg,1784048,4,70567829,"1328, 2280",DC,TA
4849,../data/input_images\20220323_053002_100_8966.jpg,1784048,5,70567838,"3984, 2280",TA,TA
4850,../data/input_images\20220323_053006_900_8979.jpg,1784052,1,70563602,"1328, 760",ACO,TA
4851,../data/input_images\20220323_053006_900_8979.jpg,1784052,2,70563607,"3984, 760",ACT,ACT
4852,../data/input_images\20220323_053006_900_8979.jpg,1784052,3,70563612,"2656, 1520",ACD-B,ACD-B
4853,../data/input_images\20220323_053006_900_8979.jpg,1784052,4,70563620,"1328, 2280",UNK,TA
4854,../data/input_images\20220323_053006_900_8979.jpg,1784052,5,70563627,"3984, 2280",ACO,ACO
4855,../data/input_images\20220323_053023_400_9024.jpg,1784061,1,70563952,"1328, 760",UNK,ACX
4856,../data/input_images\20220323_053023_400_9024.jpg,1784061,2,70563965,"3984, 760",DC,UNK
4857,../data/input_images\20220323_053023_400_9024.jpg,1784061,3,70563971,"2656, 1520",ACT-B,ACO-B
4858,../data/input_images\20220323_053023_400_9024.jpg,1784061,4,70563979,"1328, 2280",TA,TA
4859,../data/input_images\20220323_053023_400_9024.jpg,1784061,5,70563991,"3984, 2280",SE-B,CB
4860,../data/input_images\20220323_053043_300_9079.jpg,1784054,1,70564456,"1328, 760",S,S
4861,../data/input_images\20220323_053043_300_9079.jpg,1784054,2,70564460,"3984, 760",S,WA
4862,../data/input_images\20220323_053043_300_9079.jpg,1784054,3,70564464,"2656, 1520",UNK,WA
4863,../data/input_images\20220323_053043_300_9079.jpg,1784054,4,70564476,"1328, 2280",UNK,WA
4864,../data/input_images\20220323_053043_300_9079.jpg,1784054,5,70564485,"3984, 2280",WA,WA
4865,../data/input_images\20220323_053104_000_9136.jpg,1784065,1,70563358,"1328, 760",UNK,UNK
4866,../data/input_images\20220323_053104_000_9136.jpg,1784065,2,70563363,"3984, 760",UNK,UNK
4867,../data/input_images\20220323_053104_000_9136.jpg,1784065,3,70563368,"2656, 1520",R,UNK
4868,../data/input_images\20220323_053104_000_9136.jpg,1784065,4,70563373,"1328, 2280",R,UNK
4869,../data/input_images\20220323_053104_000_9136.jpg,1784065,5,70563378,"3984, 2280",UNK,UNK
4870,../data/input_images\20220323_053113_300_9161.jpg,1784058,1,70563618,"1328, 760",CB,CB
4871,../data/input_images\20220323_053113_300_9161.jpg,1784058,2,70563625,"3984, 760",UNK,UNK
4872,../data/input_images\20220323_053113_300_9161.jpg,1784058,3,70563634,"2656, 1520",UNK,TA
4873,../data/input_images\20220323_053113_300_9161.jpg,1784058,4,70563642,"1328, 2280",ACO-B,UNK
4874,../data/input_images\20220323_053113_300_9161.jpg,1784058,5,70563649,"3984, 2280",DC,TA
4875,../data/input_images\20220323_053123_200_9188.jpg,1784060,1,70564454,"1328, 760",UNK,UNK
4876,../data/input_images\20220323_053123_200_9188.jpg,1784060,2,70564457,"3984, 760",CM,CM
4877,../data/input_images\20220323_053123_200_9188.jpg,1784060,3,70564461,"2656, 1520",TA,TA
4878,../data/input_images\20220323_053123_200_9188.jpg,1784060,4,70564467,"1328, 2280",ACO,TA
4879,../data/input_images\20220323_053123_200_9188.jpg,1784060,5,70564473,"3984, 2280",CM,CM
4880,../data/input_images\20220323_053131_800_9212.jpg,1784077,1,70567817,"1328, 760",ACO,ACT
4881,../data/input_images\20220323_053131_800_9212.jpg,1784077,2,70567826,"3984, 760",TA,UNK
4882,../data/input_images\20220323_053131_800_9212.jpg,1784077,3,70567835,"2656, 1520",ACO,ACO
4883,../data/input_images\20220323_053131_800_9212.jpg,1784077,4,70567845,"1328, 2280",ACD,ACO
4884,../data/input_images\20220323_053131_800_9212.jpg,1784077,5,70567855,"3984, 2280",ACT,UNK
4885,../data/input_images\20220323_053136_100_9224.jpg,1784079,1,70563960,"1328, 760",CT-B,ACT
4886,../data/input_images\20220323_053136_100_9224.jpg,1784079,2,70563967,"3984, 760",CM,UNK
4887,../data/input_images\20220323_053136_100_9224.jpg,1784079,3,70563975,"2656, 1520",TA,TA
4888,../data/input_images\20220323_053136_100_9224.jpg,1784079,4,70563983,"1328, 2280",TA,TA
4889,../data/input_images\20220323_053136_100_9224.jpg,1784079,5,70563992,"3984, 2280",WA,UNK
4890,../data/input_images\20220323_053141_300_9238.jpg,1784083,1,70566068,"1328, 760",ACT,DC
4891,../data/input_images\20220323_053141_300_9238.jpg,1784083,2,70566073,"3984, 760",TA,TA
4892,../data/input_images\20220323_053141_300_9238.jpg,1784083,3,70566085,"2656, 1520",ACT,ACT
4893,../data/input_images\20220323_053141_300_9238.jpg,1784083,4,70566095,"1328, 2280",TA,TA
4894,../data/input_images\20220323_053141_300_9238.jpg,1784083,5,70566105,"3984, 2280",ACO,ACO-B
4895,../data/input_images\20220323_053150_900_9264.jpg,1784085,1,70566054,"1328, 760",UNK,UNK
4896,../data/input_images\20220323_053150_900_9264.jpg,1784085,2,70566057,"3984, 760",ACT,ACT
4897,../data/input_images\20220323_053150_900_9264.jpg,1784085,3,70566064,"2656, 1520",TA,TA
4898,../data/input_images\20220323_053150_900_9264.jpg,1784085,4,70566079,"1328, 2280",ACO,ACO
4899,../data/input_images\20220323_053150_900_9264.jpg,1784085,5,70566088,"3984, 2280",UNK,UNK
4900,../data/input_images\20220323_053155_600_9277.jpg,1784072,1,70565302,"1328, 760",UNK,UNK
4901,../data/input_images\20220323_053155_600_9277.jpg,1784072,2,70565306,"3984, 760",ACD-F,ACD-F
4902,../data/input_images\20220323_053155_600_9277.jpg,1784072,3,70565311,"2656, 1520",TA,TA
4903,../data/input_images\20220323_053155_600_9277.jpg,1784072,4,70565317,"1328, 2280",UNK,UNK
4904,../data/input_images\20220323_053155_600_9277.jpg,1784072,5,70565321,"3984, 2280",ACO-B,ACO
4905,../data/input_images\20220323_053200_000_9289.jpg,1784073,1,70570738,"1328, 760",UNK,TA
4906,../data/input_images\20220323_053200_000_9289.jpg,1784073,2,70570747,"3984, 760",CB,CB
4907,../data/input_images\20220323_053200_000_9289.jpg,1784073,3,70570757,"2656, 1520",UNK,TA
4908,../data/input_images\20220323_053200_000_9289.jpg,1784073,4,70570767,"1328, 2280",UNK,UNK
4909,../data/input_images\20220323_053200_000_9289.jpg,1784073,5,70570777,"3984, 2280",ACO,ACO
4910,../data/input_images\20220323_053204_100_9300.jpg,1784084,1,70567806,"1328, 760",ACT,ACO
4911,../data/input_images\20220323_053204_100_9300.jpg,1784084,2,70567814,"3984, 760",OT,ACT
4912,../data/input_images\20220323_053204_100_9300.jpg,1784084,3,70567823,"2656, 1520",UNK,UNK
4913,../data/input_images\20220323_053204_100_9300.jpg,1784084,4,70567832,"1328, 2280",ACD,TA
4914,../data/input_images\20220323_053204_100_9300.jpg,1784084,5,70567842,"3984, 2280",UNK,UNK
4915,../data/input_images\20220323_053216_600_9334.jpg,1784071,1,70567803,"1328, 760",TA,TA
4916,../data/input_images\20220323_053216_600_9334.jpg,1784071,2,70567804,"3984, 760",DC,CB
4917,../data/input_images\20220323_053216_600_9334.jpg,1784071,3,70567810,"2656, 1520",ACD-B,CE
4918,../data/input_images\20220323_053216_600_9334.jpg,1784071,4,70567816,"1328, 2280",ACD-B,ACD
4919,../data/input_images\20220323_053216_600_9334.jpg,1784071,5,70567825,"3984, 2280",CE,UNK
4920,../data/input_images\20220323_053224_700_9356.jpg,1784074,1,70570707,"1328, 760",UNK,TA
4921,../data/input_images\20220323_053224_700_9356.jpg,1784074,2,70570714,"3984, 760",ACT,ACT
4922,../data/input_images\20220323_053224_700_9356.jpg,1784074,3,70570722,"2656, 1520",UNK,UNK
4923,../data/input_images\20220323_053224_700_9356.jpg,1784074,4,70570732,"1328, 2280",ACO,ACD
4924,../data/input_images\20220323_053224_700_9356.jpg,1784074,5,70570741,"3984, 2280",ACT,TA
4925,../data/input_images\20220323_053229_500_9369.jpg,1784075,1,70565620,"1328, 760",ACT,ACT
4926,../data/input_images\20220323_053229_500_9369.jpg,1784075,2,70565630,"3984, 760",ACT,ACT
4927,../data/input_images\20220323_053229_500_9369.jpg,1784075,3,70565640,"2656, 1520",UNK,UNK
4928,../data/input_images\20220323_053229_500_9369.jpg,1784075,4,70565650,"1328, 2280",DC,ACO
4929,../data/input_images\20220323_053229_500_9369.jpg,1784075,5,70565660,"3984, 2280",ACT,ACT
4930,../data/input_images\20220323_053238_000_9392.jpg,1784090,1,70565304,"1328, 760",ACO,UNK
4931,../data/input_images\20220323_053238_000_9392.jpg,1784090,2,70565309,"3984, 760",SE,CM
4932,../data/input_images\20220323_053238_000_9392.jpg,1784090,3,70565314,"2656, 1520",ACT,ACT
4933,../data/input_images\20220323_053238_000_9392.jpg,1784090,4,70565319,"1328, 2280",UNK,UNK
4934,../data/input_images\20220323_053238_000_9392.jpg,1784090,5,70565324,"3984, 2280",UNK,UNK
4935,../data/input_images\20220323_053242_000_9403.jpg,1784086,1,70570702,"1328, 760",ACO,ACO
4936,../data/input_images\20220323_053242_000_9403.jpg,1784086,2,70570704,"3984, 760",UNK,UNK
4937,../data/input_images\20220323_053242_000_9403.jpg,1784086,3,70570719,"2656, 1520",CS,CS
4938,../data/input_images\20220323_053242_000_9403.jpg,1784086,4,70570728,"1328, 2280",ACO,UNK
4939,../data/input_images\20220323_053242_000_9403.jpg,1784086,5,70570736,"3984, 2280",DC,ACO-B
4940,../data/input_images\20220323_053250_400_9426.jpg,1784101,1,70567809,"1328, 760",TA,UNK
4941,../data/input_images\20220323_053250_400_9426.jpg,1784101,2,70567819,"3984, 760",ACT,ACT
4942,../data/input_images\20220323_053250_400_9426.jpg,1784101,3,70567828,"2656, 1520",UNK,UNK
4943,../data/input_images\20220323_053250_400_9426.jpg,1784101,4,70567837,"1328, 2280",ACO,TA
4944,../data/input_images\20220323_053250_400_9426.jpg,1784101,5,70567847,"3984, 2280",UNK,UNK
4945,../data/input_images\20220323_053258_900_9449.jpg,1784087,1,70570720,"1328, 760",UNK,UNK
4946,../data/input_images\20220323_053258_900_9449.jpg,1784087,2,70570729,"3984, 760",ACO,ACT
4947,../data/input_images\20220323_053258_900_9449.jpg,1784087,3,70570737,"2656, 1520",ACT,ACO
4948,../data/input_images\20220323_053258_900_9449.jpg,1784087,4,70570748,"1328, 2280",ACT,ACT
4949,../data/input_images\20220323_053258_900_9449.jpg,1784087,5,70570758,"3984, 2280",ACT,DC
4950,../data/input_images\20220323_053304_000_9463.jpg,1784088,1,70567807,"1328, 760",ACT,UNK
4951,../data/input_images\20220323_053304_000_9463.jpg,1784088,2,70567815,"3984, 760",TA,ACO
4952,../data/input_images\20220323_053304_000_9463.jpg,1784088,3,70567824,"2656, 1520",TA,ACO
4953,../data/input_images\20220323_053304_000_9463.jpg,1784088,4,70567834,"1328, 2280",ACO,ACT-B
4954,../data/input_images\20220323_053304_000_9463.jpg,1784088,5,70567844,"3984, 2280",TA,UNK
4955,../data/input_images\20220323_053312_400_9486.jpg,1784092,1,70565308,"1328, 760",CE,CM-B
4956,../data/input_images\20220323_053312_400_9486.jpg,1784092,2,70565313,"3984, 760",ACD,ACX
4957,../data/input_images\20220323_053312_400_9486.jpg,1784092,3,70565318,"2656, 1520",DC,TA
4958,../data/input_images\20220323_053312_400_9486.jpg,1784092,4,70565323,"1328, 2280",ACT,ACT
4959,../data/input_images\20220323_053312_400_9486.jpg,1784092,5,70565328,"3984, 2280",ACO,ACT
4960,../data/input_images\20220323_053316_400_9497.jpg,1784096,1,70570708,"1328, 760",ACT,ACT
4961,../data/input_images\20220323_053316_400_9497.jpg,1784096,2,70570718,"3984, 760",UNK,UNK
4962,../data/input_images\20220323_053316_400_9497.jpg,1784096,3,70570725,"2656, 1520",ACO,UNK
4963,../data/input_images\20220323_053316_400_9497.jpg,1784096,4,70570734,"1328, 2280",ACT,ACT
4964,../data/input_images\20220323_053316_400_9497.jpg,1784096,5,70570744,"3984, 2280",UNK,UNK
4965,../data/input_images\20220323_053320_400_9508.jpg,1784095,1,70566058,"1328, 760",ACT,ACT
4966,../data/input_images\20220323_053320_400_9508.jpg,1784095,2,70566062,"3984, 760",ACT,ACO
4967,../data/input_images\20220323_053320_400_9508.jpg,1784095,3,70566075,"2656, 1520",TA,TA
4968,../data/input_images\20220323_053320_400_9508.jpg,1784095,4,70566083,"1328, 2280",UNK,UNK
4969,../data/input_images\20220323_053320_400_9508.jpg,1784095,5,70566093,"3984, 2280",TA,TA
4970,../data/input_images\20220323_053337_700_9555.jpg,1784097,1,70564952,"1328, 760",TA,TA
4971,../data/input_images\20220323_053337_700_9555.jpg,1784097,2,70564953,"3984, 760",TA,TA
4972,../data/input_images\20220323_053337_700_9555.jpg,1784097,3,70564965,"2656, 1520",TA,TA
4973,../data/input_images\20220323_053337_700_9555.jpg,1784097,4,70564972,"1328, 2280",TA,TA
4974,../data/input_images\20220323_053337_700_9555.jpg,1784097,5,70564979,"3984, 2280",ACT,ACT
4975,../data/input_images\20220323_053342_600_9568.jpg,1784094,1,70567805,"1328, 760",ACT,ACT
4976,../data/input_images\20220323_053342_600_9568.jpg,1784094,2,70567813,"3984, 760",ACT,ACT
4977,../data/input_images\20220323_053342_600_9568.jpg,1784094,3,70567822,"2656, 1520",ACB,UNK
4978,../data/input_images\20220323_053342_600_9568.jpg,1784094,4,70567831,"1328, 2280",ACB,UNK
4979,../data/input_images\20220323_053342_600_9568.jpg,1784094,5,70567840,"3984, 2280",ACT,ACT
4980,../data/input_images\20220323_053351_400_9592.jpg,1784105,1,70566053,"1328, 760",UNK,UNK
4981,../data/input_images\20220323_053351_400_9592.jpg,1784105,2,70566067,"3984, 760",UNK,UNK
4982,../data/input_images\20220323_053351_400_9592.jpg,1784105,3,70566078,"2656, 1520",CB,CB
4983,../data/input_images\20220323_053351_400_9592.jpg,1784105,4,70566087,"1328, 2280",UNK,TA
4984,../data/input_images\20220323_053351_400_9592.jpg,1784105,5,70566097,"3984, 2280",ACT,ACT
4985,../data/input_images\20220323_053412_200_9650.jpg,1784114,1,70570203,"1328, 760",UNK,UNK
4986,../data/input_images\20220323_053412_200_9650.jpg,1784114,2,70570218,"3984, 760",S,S
4987,../data/input_images\20220323_053412_200_9650.jpg,1784114,3,70570227,"2656, 1520",S,S
4988,../data/input_images\20220323_053412_200_9650.jpg,1784114,4,70570234,"1328, 2280",CM,UNK
4989,../data/input_images\20220323_053412_200_9650.jpg,1784114,5,70570244,"3984, 2280",S,S
4990,../data/input_images\20220323_053416_800_9663.jpg,1784113,1,70570237,"1328, 760",TA,TA
4991,../data/input_images\20220323_053416_800_9663.jpg,1784113,2,70570247,"3984, 760",TA,TA
4992,../data/input_images\20220323_053416_800_9663.jpg,1784113,3,70570257,"2656, 1520",TA,TA
4993,../data/input_images\20220323_053416_800_9663.jpg,1784113,4,70570267,"1328, 2280",TA,TA
4994,../data/input_images\20220323_053416_800_9663.jpg,1784113,5,70570277,"3984, 2280",CE-B,TA
4995,../data/input_images\20220323_053422_300_9678.jpg,1784116,1,70565552,"1328, 760",TA,TA
4996,../data/input_images\20220323_053422_300_9678.jpg,1784116,2,70565555,"3984, 760",CB-B,CB-B
4997,../data/input_images\20220323_053422_300_9678.jpg,1784116,3,70565562,"2656, 1520",TA,TA
4998,../data/input_images\20220323_053422_300_9678.jpg,1784116,4,70565573,"1328, 2280",TA,TA
4999,../data/input_images\20220323_053422_300_9678.jpg,1784116,5,70565582,"3984, 2280",TA,TA
5000,../data/input_images\20220323_053427_400_9692.jpg,1784112,1,70564954,"1328, 760",TA,TA
5001,../data/input_images\20220323_053427_400_9692.jpg,1784112,2,70564957,"3984, 760",ACT,ACT
5002,../data/input_images\20220323_053427_400_9692.jpg,1784112,3,70564962,"2656, 1520",TA,TA
5003,../data/input_images\20220323_053427_400_9692.jpg,1784112,4,70564968,"1328, 2280",TA,TA
5004,../data/input_images\20220323_053427_400_9692.jpg,1784112,5,70564975,"3984, 2280",SE,SE
5005,../data/input_images\20220323_053431_700_9704.jpg,1784104,1,70564955,"1328, 760",UNK,UNK
5006,../data/input_images\20220323_053431_700_9704.jpg,1784104,2,70564960,"3984, 760",ACT,UNK
5007,../data/input_images\20220323_053431_700_9704.jpg,1784104,3,70564966,"2656, 1520",TA,UNK
